#auto generated file!
180.0;224;376;400
186.0;225;375;400
192.0;227;379;394
198.0;224;384;392
204.0;223;380;397
210.0;225;384;391
216.0;225;389;386
222.0;230;382;388
228.0;235;378;387
234.0;234;381;385
240.0;237;377;386
246.0;234;378;388
252.0;237;382;381
258.0;244;381;375
264.0;240;383;377
270.0;241;377;382
276.0;240;377;383
282.0;243;383;374
288.0;242;383;375
294.0;243;382;375
300.0;247;379;374
306.0;247;372;381
312.0;247;377;376
318.0;248;377;375
324.0;252;382;366
330.0;252;381;367
336.0;254;382;364
342.0;260;378;362
348.0;261;371;368
354.0;260;374;366
360.0;265;369;366
366.0;266;368;366
372.0;266;367;367
378.0;264;369;367
384.0;267;376;357
390.0;271;376;353
396.0;274;373;353
402.0;277;375;348
408.0;278;376;346
414.0;274;380;346
420.0;269;385;346
426.0;271;386;343
432.0;271;384;345
438.0;273;386;341
444.0;276;387;337
450.0;275;387;338
456.0;278;387;335
462.0;276;390;334
468.0;277;390;333
474.0;276;388;336
480.0;281;385;334
486.0;279;385;336
492.0;282;386;332
498.0;281;389;330
504.0;282;388;330
510.0;280;391;329
516.0;280;399;321
522.0;276;401;323
528.0;277;405;318
534.0;278;403;319
540.0;277;403;320
546.0;270;410;320
552.0;273;411;316
558.0;271;413;316
564.0;273;412;315
570.0;273;410;317
576.0;279;413;308
582.0;279;413;308
588.0;278;419;303
594.0;280;415;305
600.0;282;414;304
606.0;283;416;301
612.0;284;413;303
618.0;286;410;304
624.0;295;409;296
630.0;296;413;291
636.0;292;412;296
642.0;293;408;299
648.0;292;404;304
654.0;292;405;303
660.0;291;403;306
666.0;292;403;305
672.0;292;404;304
678.0;293;403;304
684.0;291;402;307
690.0;291;400;309
696.0;287;401;312
702.0;289;402;309
708.0;286;402;312
714.0;279;404;317
720.0;280;400;320
726.0;282;394;324
732.0;284;390;326
738.0;283;398;319
744.0;286;403;311
750.0;287;397;316
756.0;288;400;312
762.0;289;396;315
768.0;288;399;313
774.0;289;391;320
780.0;290;389;321
786.0;289;386;325
792.0;287;387;326
798.0;289;387;324
804.0;287;386;327
810.0;285;383;332
816.0;286;381;333
822.0;283;380;337
828.0;284;381;335
834.0;284;385;331
840.0;285;386;329
846.0;283;393;324
852.0;288;389;323
858.0;288;385;327
864.0;287;385;328
870.0;290;382;328
876.0;286;387;327
882.0;290;386;324
888.0;288;384;328
894.0;288;382;330
900.0;289;384;327
906.0;291;380;329
912.0;291;382;327
918.0;296;381;323
924.0;297;385;318
930.0;296;388;316
936.0;298;391;311
942.0;299;393;308
948.0;300;392;308
954.0;295;398;307
960.0;292;398;310
966.0;293;398;309
972.0;290;399;311
978.0;288;404;308
984.0;290;403;307
990.0;295;404;301
996.0;293;403;304
1002.0;295;402;303
1008.0;292;398;310
1014.0;290;401;309
1020.0;289;400;311
1026.0;286;399;315
1032.0;286;399;315
1038.0;287;404;309
1044.0;289;400;311
1050.0;291;399;310
1056.0;292;396;312
1062.0;296;397;307
1068.0;295;395;310
1074.0;295;391;314
1080.0;295;388;317
1086.0;291;387;322
1092.0;294;386;320
1098.0;293;388;319
1104.0;294;386;320
1110.0;294;387;319
1116.0;293;391;316
1122.0;294;389;317
1128.0;297;386;317
1134.0;300;376;324
1140.0;305;375;320
1146.0;307;379;314
1152.0;304;379;317
1158.0;305;366;329
1164.0;307;359;334
1170.0;308;356;336
1176.0;306;361;333
1182.0;309;359;332
1188.0;310;359;331
1194.0;309;365;326
1200.0;307;367;326
1206.0;307;368;325
1212.0;310;366;324
1218.0;314;365;321
1224.0;311;366;323
1230.0;313;362;325
1236.0;319;362;319
1242.0;321;366;313
1248.0;320;366;314
1254.0;321;365;314
1260.0;325;359;316
1266.0;326;354;320
1272.0;322;359;319
1278.0;324;361;315
1284.0;324;361;315
1290.0;325;358;317
1296.0;330;352;318
1302.0;331;348;321
1308.0;330;351;319
1314.0;330;353;317
1320.0;326;356;318
1326.0;326;359;315
1332.0;324;362;314
1338.0;328;362;310
1344.0;328;362;310
1350.0;329;354;317
1356.0;328;358;314
1362.0;327;360;313
1368.0;329;360;311
1374.0;331;357;312
1380.0;331;365;304
1386.0;332;364;304
1392.0;324;366;310
1398.0;328;369;303
1404.0;332;364;304
1410.0;331;362;307
1416.0;336;360;304
1422.0;334;360;306
1428.0;335;356;309
1434.0;334;358;308
