#auto generated file!
9465;0;0;0;1;0;12196;54;1;180.01750773139082;180.03117152720398;1
9466;0;0;0;1;0;2368;787;21;180.02451678839682;180.04029680473224;1
9467;0;0;0;1;0;468;240;6;180.06230832980123;180.07866180872455;1
9469;0;0;0;1;0;2957;673;38;180.07454665434042;180.09032667067584;1
9471;0;0;0;1;2;2056;6836;69;180.08334951840627;180.09903784509302;1
9472;0;0;0;1;0;267;4177;22;180.09498588596057;180.11067421264733;1
9473;0;0;0;1;0;5601;1216;34;180.09581199585506;180.10951045332115;1
9474;0;0;0;1;0;1609;2243;4;180.09650300762334;180.11310791995766;1
9475;0;0;0;1;0;735;111;9;180.15314241847483;180.16684087594092;1
9480;0;0;0;1;0;3404;2935;41;180.24168331711323;180.25828822944754;1
9481;0;0;0;1;0;1259;395;18;180.25902589864995;180.27258675404138;1
9484;0;0;0;1;0;412;274;1;180.33925822807888;180.35251936291718;1
9490;0;0;0;1;0;1095;1222;28;180.48671692405915;180.50307040298247;1
9492;0;0;0;1;0;580;168;62;180.5566964520393;180.57029144812998;1
9498;0;0;0;1;0;573;819;7;180.7064390646492;180.72304397698352;1
9500;0;0;0;1;0;47;1888;24;180.79446289032967;180.81106780266398;1
9501;0;0;0;1;0;237;398;8;180.83226097975782;180.84552211459612;1
9502;0;0;0;1;0;637;2841;32;180.8447498375008;180.85827672323643;1
9507;7;2;5;1;0;5681;1122;18;180.93955849862192;193.69780198874116;4
9508;0;0;0;1;2;696;117;17;180.96784959350856;180.98154805097465;1
9510;0;0;0;1;0;2284;101;74;180.98056598542524;180.99717089775956;1
9511;0;0;0;1;0;715;2142;11;181.0484881434121;181.06417647009886;1
9515;0;0;0;1;0;96;2303;40;181.14964003069366;181.16532835738042;1
9517;0;0;0;1;0;484;1943;34;181.1897441278446;181.20552414418;1
9520;0;0;0;1;2;107;1171;37;181.36688031163985;181.38266032797526;1
9525;0;0;0;1;0;2209;2603;21;181.44826150280946;181.46404151914487;1
9526;0;0;0;1;0;4820;506;5;181.46717224306562;181.48347634628368;1
9527;0;0;0;1;0;268;1218;26;181.52574349102272;181.54204759424078;1
9528;0;0;0;1;2;9667;3043;10;181.579568529354;181.5961734416883;1
9530;0;0;0;1;0;30;1275;3;181.5924480234809;181.60809090375727;1
9532;0;0;0;1;0;196;2530;18;181.6167837015374;181.63242658181377;1
9533;0;0;0;1;0;3423;2042;11;181.6383165256473;181.65462062886536;1
9535;0;0;0;1;0;4470;1142;1;181.69607609303034;181.71171897330672;1
9536;0;0;0;1;0;592;2737;62;181.71095635836613;181.7272604615842;1
9540;0;0;0;1;0;648;20;19;181.79047153497248;181.80373266981078;1
9541;0;0;0;1;0;1174;10935;36;181.816446071046;181.8330509833803;1
9542;0;0;0;1;0;3608;902;41;181.83481060902875;181.85045348930512;1
9543;0;0;0;1;0;1131;1105;7;181.84216641128012;181.85847051449818;1
9547;0;0;0;1;0;75;450;4;181.8868743035506;181.90347921588491;1
9549;0;0;0;1;0;930;1259;30;181.90039853141343;181.91700344374775;1
9552;0;0;0;1;0;2560;51;8;181.93489267080034;181.95067268713575;1
9554;0;0;0;1;0;3271;958;22;181.9538656284331;181.9671267632714;1
9555;0;0;0;1;0;624;1254;11;181.96130105052964;181.9776051537477;1
9556;0;0;0;1;0;169;1643;17;181.96415102693535;181.97993104327077;1
9557;0;0;0;1;0;55;1321;81;181.96641003080728;181.98007382662044;1
9558;0;0;0;1;0;943;1317;17;182.00985896611155;182.02312010094985;1
9561;0;0;0;1;0;529;3417;19;182.08156501636225;182.09603427708853;1
9562;0;0;0;1;0;358;2900;17;182.086741325618;182.10304542883605;1
9563;0;0;0;1;0;162;891;82;182.1102625076114;182.1260425239468;1
9564;0;0;0;1;0;3083;2804;9;182.12116871865354;182.1374728218716;1
9566;0;0;0;1;0;439;1315;12;182.14015584758698;182.15381964340014;1
9571;0;0;0;1;0;3448;1100;51;182.18691936532602;182.20260769201278;1
9573;0;0;0;1;0;4108;640;12;182.2398793771763;182.25556770386305;1
9575;0;0;0;1;0;5215;1753;19;182.2519814371112;182.26828554032926;1
9576;0;0;0;1;0;375;4983;21;182.26124634491777;182.27755044813583;1
9577;0;0;0;1;0;1184;476;54;182.26732215645134;182.2836262596694;1
9581;0;0;0;1;0;660;3429;9;182.34065790865046;182.35721191767576;1
9582;0;0;0;1;0;2084;18;2;182.34635205246963;182.3608213131959;1
9585;0;0;0;1;0;1741;5952;10;182.39550952000036;182.41115240027673;1
9586;0;0;0;1;0;1819;387;23;182.4008365715404;182.4173905805657;1
9587;0;0;0;1;0;2515;2211;15;182.40781426278295;182.42359427911836;1
9588;0;0;0;1;0;3530;1306;1;182.4225014361797;182.4382814525151;1
9591;0;0;0;1;0;163;2022;1;182.43285953697492;182.44648884610345;1
9592;0;0;0;1;0;7608;1031;29;182.45592239899287;182.47222650221093;1
9594;0;0;0;1;0;3329;108;1;182.48167380689185;182.49822781591715;1
9596;0;0;0;1;0;2427;959;7;182.50820542540274;182.52183473453127;1
9597;0;0;0;1;0;476;9066;16;182.509669422326;182.52531230260237;1
9598;0;0;0;1;0;559;20;41;182.53923622982458;182.55554033304264;1
9601;0;0;0;1;0;2199;1225;24;182.58184957008928;182.59749245036565;1
9602;0;0;0;1;0;2030;783;1;182.58405843999094;182.59852770071723;1
9603;0;0;0;1;0;647;1856;11;182.5871970477149;182.60283992799128;1
9605;0;0;0;1;0;1867;141;14;182.5911880265446;182.60774203556988;1
9606;0;0;0;1;0;915;565;4;182.62222457639103;182.63592303385713;1
9608;0;0;0;1;2;5575;3308;325;182.63555920106074;182.6518633042788;1
9609;0;0;0;1;0;2166;2547;36;182.63753822526584;182.65318110554222;1
9611;0;0;0;1;0;1206;23;14;182.65791291947315;182.67369293580856;1
9612;0;0;0;1;0;2278;874;33;182.76723665598766;182.78093511345375;1
9613;0;0;0;1;0;532;851;1;182.7906901045978;182.80633298487416;1
9614;0;0;0;1;2;8982;1699;343;182.8735850258748;182.88724882168796;1
9615;0;0;0;1;0;3539;930;2;182.88081088419003;182.8964537644664;1
9618;0;0;0;1;0;268;1125;44;182.89438178787486;182.91016180421028;1
9619;0;0;0;1;0;1538;360;26;182.90501568365033;182.9206585639267;1
9622;0;0;0;1;0;4050;102;16;182.93062171410847;182.94626459438484;1
9625;0;0;0;1;0;502;1768;3;182.97943392776784;182.9957380309859;1
9626;0;0;0;1;0;3385;1459;12;183.00900291264176;183.02530701585982;1
9628;0;0;0;1;0;1383;1031;16;183.0343182575594;183.05062236077745;1
9630;0;0;0;1;0;1299;989;20;183.09514963580608;183.11170364483138;1
9633;0;0;0;1;0;126;22;33;183.1417802989502;183.15742317922658;1
9634;0;0;0;1;0;5542;871;17;183.15771522994018;183.17137902575334;1
9635;0;0;0;1;0;2826;1353;20;183.1704080518664;183.1870129642007;1
9636;0;0;0;1;2;165;551;8;183.17553366641306;183.19183776963112;1
9637;0;0;0;1;0;694;1358;32;183.17620232739992;183.19250643061798;1
9642;0;0;0;1;0;1316;1506;6;183.21669586873162;183.23330078106594;1
9643;0;0;0;1;0;3032;83;35;183.26840314187743;183.2847072450955;1
9644;0;0;0;1;0;1797;440;34;183.27391445776803;183.2895573380444;1
9645;0;0;0;1;0;1209;417;17;183.28940641489868;183.30571051811674;1
9648;8;3;7;1;0;4333;1877;10;183.32298810545606;193.44926592908334;4
9650;0;0;0;1;0;5191;3803;28;183.34713159236756;183.36277447264393;1
9652;0;0;0;1;0;5270;741;5;183.4085861251594;183.42224992097255;1
9653;0;0;0;1;0;96;1169;20;183.42004010551807;183.4366962351807;1
9654;11;6;13;1;0;5927;580;9;183.42562783236636;195.4198702446995;4
9660;0;0;0;1;0;644;830;21;183.50626278522492;183.5207320459512;1
9663;0;0;0;1;0;3459;1354;14;183.53467150081235;183.54914076153864;1
9664;0;0;0;1;0;31;1111;3;183.5370299740256;183.5517758143553;1
9666;0;0;0;1;0;153;1140;73;183.562318369608;183.57796124988437;1
9669;0;0;0;1;0;1241;479;7;183.6092299165978;183.62285922572633;1
9671;0;0;0;1;0;3473;1824;96;183.61763802116343;183.6339421243815;1
9672;0;0;0;1;0;506;838;73;183.63870702713598;183.65237082294914;1
9675;0;0;0;1;0;2722;753;43;183.72264410614437;183.73630790195753;1
9677;0;0;0;1;0;2208;126;2;183.72758546248855;183.74233130281826;1
9678;0;0;0;1;0;3762;104;20;183.73562177460875;183.75126465488512;1
9680;0;0;0;1;0;285;1121;47;183.81332597275116;183.82896885302753;1
9681;0;0;0;1;0;3277;211;1;183.85577177426902;183.8702410349953;1
9682;0;0;0;1;0;2266;453;1;183.89976657481097;183.9133958839395;1
9683;0;0;0;1;0;746;4984;8;183.90211077630477;183.91789079264018;1
9684;0;0;0;1;2;3845;2932;175;183.92954399197936;183.9431733011079;1
9687;0;0;0;1;0;3043;619;12;184.04523330637215;184.06101332270757;1
9688;0;0;0;1;0;398;1907;21;184.1049516168099;184.12077788105427;1
9689;0;0;0;1;0;783;1811;92;184.10538368983885;184.12102657011522;1
9691;0;0;0;1;0;2606;4742;1;184.11542103282298;184.13106391309935;1
9693;0;0;0;1;0;2664;12;4;184.125398617165;184.14104149744136;1
9697;0;0;0;1;0;198;1790;39;184.1797617481377;184.19540462841408;1
9699;0;0;0;1;2;4182;2437;204;184.2200217386621;184.23449099938838;1
9700;0;0;0;1;0;1852;2328;4;184.23155975536739;184.24515475145807;1
9701;0;0;0;1;2;1648;1154;97;184.24354507806623;184.25707196380185;1
9704;0;0;0;1;0;1842;88;1;184.26511335928038;184.2808933756158;1
9705;0;0;0;1;0;400;700;5;184.3010743013435;184.31773043100614;1
9706;0;0;0;1;0;1799;1396;30;184.30821598647827;184.3248721161409;1
9711;0;0;0;1;0;2469;2018;62;184.40887515679367;184.42451803707004;1
9717;0;0;0;1;0;1853;3529;27;184.52076001671895;184.53550585704866;1
9718;0;0;0;1;0;1869;5059;68;184.52547160217293;184.5411144824493;1
9719;0;0;0;1;0;2965;22;36;184.52556338568982;184.54030922601953;1
9720;11;6;13;1;0;1851;110;4;184.55897524028322;188.94196820955858;4
9722;0;0;0;1;0;1101;2268;9;184.5765613773278;184.59321750699044;1
9723;16;11;22;1;0;664;1147;11;184.60063778322188;186.29067043898291;4
9727;0;0;0;1;0;1723;708;6;184.7531494440115;184.7676187047378;1
9728;0;0;0;1;0;4299;1158;8;184.75726412550725;184.77290700578362;1
9729;0;0;0;1;2;29;2003;319;184.7586011029233;184.77490520614137;1
9737;0;0;0;1;0;2598;507;62;184.87640270355573;184.890871964282;1
9739;0;0;0;1;0;1033;1357;10;184.90814157891512;184.922847262271;1
9741;0;0;0;1;0;10;2873;18;184.94501754290732;184.9606604231837;1
9742;0;0;0;1;2;1444;43;121;184.97967969175332;184.9953225720297;1
9744;0;0;0;1;0;2154;2073;15;185.02477552250664;185.03948120586253;1
9745;0;0;0;1;0;2656;4758;44;185.0266217746981;185.0410910354244;1
9747;0;0;0;1;0;185;166;3;185.07246105294277;185.08615951040886;1
9750;0;0;0;1;0;1810;957;51;185.12512602840468;185.14076890868105;1
9752;0;0;0;1;0;88;233;17;185.13518165372594;185.1508245340023;1
9756;0;0;0;1;0;794;194;38;185.26022691216806;185.2768830418307;1
9757;0;0;0;1;0;512;2803;13;185.2882829541036;185.30493908376624;1
9760;0;0;0;1;2;8091;400;192;185.37683083341977;185.39130009414606;1
9762;0;0;0;1;0;3188;1169;5;185.4024275806916;185.41816161862414;1
9764;0;0;0;1;2;382;1637;698;185.47525757617254;185.48885257226323;1
9765;0;0;0;1;0;1680;40;32;185.49228531069892;185.50894144036155;1
9766;0;0;0;1;2;27;1368;165;185.4961140564398;185.51085989676952;1
9767;0;0;0;1;0;1237;611;6;185.50022026263034;185.5138840584435;1
9768;0;0;0;1;0;38;2070;2;185.5184503673674;185.53211416318055;1
9780;0;0;0;1;0;732;249;5;185.77204062329687;185.78768350357325;1
9781;0;0;0;1;0;2866;707;19;185.77765057256696;185.79124556865764;1
9787;0;0;0;1;0;4171;960;4;185.86924879885578;185.88284379494647;1
9790;0;0;0;1;0;663;6248;20;185.95874122030386;185.9744752582364;1
9792;0;0;0;1;0;421;1162;16;185.97127898873595;185.9849427845491;1
9794;0;0;0;1;0;5134;437;2;185.9954304415108;186.01116447944332;1
9796;0;0;0;1;0;2402;807;11;185.99913837068678;186.0127676798153;1
9797;0;0;0;1;0;196;254;55;186.01378308768952;186.0273780837802;1
9798;0;0;0;1;0;2314;3148;13;186.04210608169913;186.05784011963166;1
9799;0;0;0;1;0;780;602;19;186.05629991054832;186.07300757447328;1
9800;0;0;0;1;0;262;31;4;186.05867254064023;186.0733382851452;1
9802;0;0;0;1;0;856;3231;13;186.09456105566804;186.11029509360057;1
9803;0;0;0;1;0;1067;23;13;186.1053072232397;186.12104126117222;1
9805;0;0;0;1;0;3972;1571;8;186.22874243072272;186.24230328611415;1
9806;0;0;0;1;0;3239;3029;5;186.24546506844806;186.2611991063806;1
9813;0;0;0;1;0;7073;523;84;186.36678147321874;186.38144721772372;1
9815;0;0;0;1;0;1269;3;1;186.41805976115495;186.43252902188124;1
9817;0;0;0;1;0;1347;2368;10;186.43811477811752;186.4525840388438;1
9818;0;0;0;1;0;1029;3225;2;186.44221666573787;186.45688241024286;1
9819;0;0;0;1;0;915;1277;43;186.45062445745162;186.4650937181779;1
9820;0;0;0;1;0;4207;1403;1;186.45723667099963;186.47079752639107;1
9825;13;8;16;1;0;3224;873;5;186.58102082133288;194.05890975420905;4
9827;0;0;0;1;0;156;625;28;186.59210924565798;186.60577304147114;1
9833;0;0;0;1;0;1635;3052;48;186.71554538796914;186.73127942590168;1
9834;0;0;0;1;0;5655;504;1;186.7792038244646;186.79286762027775;1
9837;0;0;0;1;0;1150;2604;17;186.7952715325309;186.80893532834406;1
9838;0;0;0;1;0;583;624;9;186.79634346546885;186.80990432086028;1
9839;0;0;0;1;0;1323;381;47;186.80293535807613;186.81659915388929;1
9840;0;0;0;1;2;3508;7016;10;186.8267527768268;186.84310625575011;1
9841;0;0;0;1;0;1647;4605;9;186.83699051452055;186.85028429577102;1
9842;0;0;0;1;0;18;451;31;186.88251508511638;186.89597453955489;1
9847;0;0;0;1;0;1046;199;34;187.00951540612107;187.02627492419336;1
9848;0;0;0;1;0;1319;123;18;187.02562437145568;187.04238388952797;1
9849;0;0;0;1;2;2584;3078;102;187.06232208730964;187.07908160538193;1
9856;0;0;0;1;0;1798;254;34;187.17771280930992;187.19127366470136;1
9860;0;0;0;1;0;1327;1013;56;187.2208095305854;187.23437038597683;1
9861;0;0;0;1;0;1028;341;29;187.27336160641406;187.28971508533738;1
9862;0;0;0;1;0;8275;310;56;187.32907245403484;187.34354171476113;1
9863;0;0;0;1;0;61;1944;1;187.33637396312508;187.3527274420484;1
9867;0;0;0;1;0;582;605;3;187.4487881628399;187.46554768091218;1
9869;0;0;0;1;0;4370;1635;10;187.464529518708;187.47919526321297;1
9870;0;0;0;1;0;3372;854;20;187.48480994347446;187.49927920420075;1
9872;0;0;0;1;0;250;417;61;187.50562044038958;187.5191473261252;1
9873;0;0;0;1;0;3452;1375;29;187.51176196353578;187.52731473634435;1
9874;0;0;0;1;0;5622;87;61;187.5356864631005;187.5520399420238;1
9875;0;0;0;1;0;362;663;21;187.538541225953;187.55489470487632;1
9879;0;0;0;1;2;1068;1831;488;187.70327596275106;187.71680284848668;1
9880;0;0;0;1;0;301;1242;109;187.72900305298919;187.7453565319125;1
9881;0;0;0;1;2;1075;4060;190;187.73430682231702;187.75066030124034;1
9883;0;0;0;1;0;901;642;30;187.77158627964857;187.7879397585719;1
9884;0;0;0;1;0;232;348;17;187.78828708467321;187.8038398574818;1
9888;0;0;0;1;0;7273;4326;28;187.85871786152381;187.8733836060288;1
9889;0;0;0;1;0;1582;757;7;187.87469047432603;187.88915973505232;1
9898;0;0;0;1;0;1593;328;37;188.1645420670747;188.179011327801;1
9899;0;0;0;1;0;2344;1162;17;188.17158036211663;188.18833988018892;1
9903;0;0;0;1;0;419;1637;27;188.25300511970613;188.26976463777842;1
9907;0;0;0;1;0;3730;111;42;188.30930369763587;188.32377295836216;1
9908;0;0;0;1;0;2239;1419;66;188.314063117283;188.3296158900916;1
9912;0;0;0;1;0;377;1363;15;188.41678601396998;188.43354553204227;1
9913;0;0;0;1;2;1006;625;383;188.43150003936393;188.44506089475536;1
9914;0;0;0;1;0;723;915;28;188.44303676168647;188.45670055749963;1
9918;0;0;0;1;0;409;172;21;188.6192094082823;188.63283871741083;1
9922;0;0;0;1;0;3193;2733;6;188.66711733106243;188.68387684913472;1
