#auto generated file!
9646;0;0;0;1;0;1940;1564;61;180.00904284747392;180.0229889494951;1
9650;0;0;0;1;0;1360;852;6;180.07301240053374;180.0892186414464;1
9651;0;0;0;1;0;7943;2867;20;180.07506205995793;180.0900952595706;1
9652;0;0;0;1;0;3411;2993;15;180.07891764881109;180.09395084842376;1
9654;0;0;0;1;0;4282;308;8;180.11291664654956;180.12672015220178;1
9655;0;0;0;1;0;45;835;26;180.11304794427434;180.12732591638846;1
9656;0;0;0;1;0;889;120;64;180.1157678047634;180.13154782109882;1
9657;0;0;0;1;0;2894;114;65;180.13337262506712;180.1484058246798;1
9660;0;0;0;1;0;2688;3436;9;180.23979940233136;180.25557941866677;1
9662;0;0;0;1;0;5517;3328;9;180.3173653235412;180.33179591759568;1
9663;15;10;20;1;0;3762;1627;23;180.31821051052808;188.87879410965988;4
9665;0;0;0;1;0;397;4226;31;180.3570972094886;180.37213040910126;1
9666;0;0;0;1;0;67;1436;4;180.36603082592745;180.38106402554013;1
9667;0;0;0;1;0;1427;2572;26;180.38241022285408;180.39861646376673;1
9668;0;0;0;1;0;1227;235;14;180.3897244783862;180.40593071929885;1
9669;0;0;0;1;2;1973;202;97;180.39274225880175;180.40654576445397;1
9670;0;0;0;1;0;3907;1422;3;180.43155260570165;180.4477588466143;1
9672;0;0;0;1;0;5956;1182;10;180.45805710140095;180.4742633423136;1
9673;0;0;0;1;0;103;114;34;180.46223428247777;180.47844052339042;1
9676;0;0;0;1;0;2246;3772;3;180.4999291926668;180.51496239227947;1
9677;0;0;0;1;0;5060;1030;42;180.51867502658257;180.53427272298904;1
9679;0;0;0;1;0;2783;773;33;180.6163075680587;180.6301110737109;1
9680;0;0;0;1;0;4670;730;4;180.6369612683913;180.65274128472672;1
9681;0;0;0;1;0;943;627;22;180.64846069577214;180.66273866788626;1
9683;0;0;0;1;0;1215;1940;10;180.6719428720474;180.68637346610188;1
9684;0;0;0;1;0;1274;6;29;180.69600672508005;180.71183298932442;1
9690;0;0;0;1;0;39;1478;46;180.84487523294288;180.86047292934936;1
9691;0;0;0;1;0;1256;5096;13;180.8463735810773;180.86257982198995;1
9694;18;13;26;1;0;988;1372;34;180.96102053971782;183.4257394285513;4
9695;0;0;0;1;2;651;6442;13;180.9798616977218;180.99429229177628;1
9701;0;0;0;1;0;3127;2980;48;181.06819149525887;181.08322469487155;1
9703;0;0;0;1;0;1680;269;43;181.09980057106594;181.1160068119786;1
9706;0;0;0;1;0;2109;1517;39;181.1245032311897;181.14070947210234;1
9707;0;0;0;1;0;77;1680;3;181.1262517018501;181.1420317181855;1
9711;0;0;0;1;0;2247;2294;22;181.2020750696844;181.21573886549757;1
9715;0;0;0;1;0;2909;292;51;181.24499777534555;181.26077779168097;1
9716;0;0;0;1;2;1917;4078;7;181.26246672018613;181.2774999197988;1
9717;0;0;0;1;0;2335;230;11;181.28757994010834;181.303786181021;1
9718;0;0;0;1;0;1531;843;46;181.33862577328335;181.35257187530453;1
9721;0;0;0;1;0;513;310;32;181.37226271951275;181.38729591912542;1
9722;0;0;0;1;2;2709;4834;74;181.37539403290475;181.39042723251742;1
9724;0;0;0;1;0;3704;1143;48;181.42709839869616;181.44100857613333;1
9725;0;0;0;1;0;2366;4333;86;181.44561804543952;181.4595641474607;1
9726;0;0;0;1;0;4444;376;24;181.45321511677304;181.4682483163857;1
9727;0;0;0;1;0;3054;1082;77;181.47527132027423;181.49105133660964;1
