#auto generated file!
180.0;215;408;477
186.0;221;406;473
192.0;219;413;468
198.0;223;413;464
204.0;228;415;457
210.0;232;413;455
216.0;230;409;461
222.0;233;406;461
228.0;237;411;452
234.0;245;415;440
240.0;246;417;437
246.0;252;419;429
252.0;257;411;432
258.0;260;417;423
264.0;265;413;422
270.0;262;412;426
276.0;263;414;423
282.0;262;411;427
288.0;265;411;424
294.0;261;408;431
300.0;258;411;431
306.0;263;414;423
312.0;267;415;418
318.0;264;422;414
324.0;266;419;415
330.0;266;420;414
336.0;270;420;410
342.0;275;430;395
348.0;277;433;390
354.0;280;436;384
360.0;283;434;383
366.0;284;433;383
372.0;284;428;388
378.0;283;425;392
384.0;282;437;381
390.0;280;434;386
396.0;283;433;384
402.0;284;435;381
408.0;284;432;384
414.0;290;431;379
420.0;292;433;375
426.0;290;432;378
432.0;286;432;382
438.0;283;432;385
444.0;285;428;387
450.0;284;429;387
456.0;285;426;389
462.0;289;426;385
468.0;288;423;389
474.0;284;422;394
480.0;285;421;394
486.0;286;419;395
492.0;286;422;392
498.0;289;415;396
504.0;288;415;397
510.0;294;414;392
516.0;296;421;383
522.0;297;424;379
528.0;299;429;372
534.0;298;432;370
540.0;295;435;370
546.0;300;430;370
552.0;301;430;369
558.0;302;428;370
564.0;302;428;370
570.0;302;423;375
576.0;304;428;368
582.0;303;434;363
588.0;307;428;365
594.0;307;428;365
600.0;309;430;361
606.0;305;433;362
612.0;306;431;363
618.0;303;433;364
624.0;304;430;366
630.0;302;427;371
636.0;302;430;368
642.0;299;428;373
648.0;298;430;372
654.0;299;434;367
660.0;298;436;366
666.0;300;432;368
672.0;302;433;365
678.0;299;434;367
684.0;303;431;366
690.0;305;441;354
696.0;307;444;349
702.0;313;439;348
708.0;313;444;343
714.0;310;444;346
720.0;311;446;343
726.0;313;445;342
732.0;315;447;338
738.0;313;449;338
744.0;305;446;349
750.0;307;443;350
756.0;309;451;340
762.0;313;444;343
768.0;312;443;345
774.0;309;446;345
780.0;309;443;348
786.0;309;445;346
792.0;313;437;350
798.0;318;437;345
804.0;317;435;348
810.0;317;433;350
816.0;318;431;351
822.0;317;437;346
828.0;316;438;346
834.0;316;439;345
840.0;316;440;344
846.0;315;432;353
852.0;315;428;357
858.0;313;432;355
864.0;313;430;357
870.0;311;438;351
876.0;309;445;346
882.0;314;439;347
888.0;315;438;347
894.0;316;436;348
900.0;314;433;353
906.0;314;435;351
912.0;311;435;354
918.0;312;438;350
924.0;311;449;340
930.0;312;450;338
936.0;315;451;334
942.0;315;449;336
948.0;313;450;337
954.0;313;445;342
960.0;314;447;339
966.0;320;437;343
972.0;316;441;343
978.0;316;439;345
984.0;315;434;351
990.0;309;437;354
996.0;309;433;358
1002.0;306;437;357
1008.0;310;432;358
1014.0;311;426;363
1020.0;311;433;356
1026.0;311;431;358
1032.0;313;428;359
1038.0;308;437;355
1044.0;307;430;363
1050.0;307;432;361
1056.0;311;431;358
1062.0;314;436;350
1068.0;317;436;347
1074.0;322;434;344
1080.0;324;434;342
1086.0;324;432;344
1092.0;325;434;341
1098.0;331;430;339
1104.0;331;431;338
1110.0;333;427;340
1116.0;335;426;339
1122.0;333;424;343
1128.0;334;422;344
1134.0;333;420;347
1140.0;332;425;343
1146.0;331;424;345
1152.0;326;422;352
1158.0;323;420;357
1164.0;324;416;360
1170.0;328;413;359
1176.0;327;415;358
1182.0;325;416;359
1188.0;324;414;362
1194.0;328;411;361
1200.0;329;409;362
1206.0;327;410;363
1212.0;330;407;363
1218.0;333;404;363
1224.0;334;405;361
1230.0;334;404;362
1236.0;337;405;358
1242.0;338;405;357
1248.0;341;402;357
1254.0;344;399;357
1260.0;346;397;357
1266.0;348;401;351
1272.0;344;399;357
1278.0;342;406;352
1284.0;346;406;348
1290.0;351;398;351
1296.0;350;394;356
1302.0;354;392;354
1308.0;357;389;354
1314.0;351;395;354
1320.0;352;397;351
1326.0;353;401;346
1332.0;350;404;346
1338.0;351;402;347
1344.0;352;398;350
1350.0;351;397;352
1356.0;350;391;359
1362.0;350;390;360
1368.0;347;396;357
1374.0;347;395;358
1380.0;346;400;354
1386.0;345;400;355
1392.0;342;404;354
1398.0;343;413;344
1404.0;341;417;342
1410.0;343;414;343
1416.0;347;415;338
1422.0;347;408;345
1428.0;348;417;335
1434.0;349;420;331
1440.0;347;423;330
1446.0;349;415;336
1452.0;353;416;331
1458.0;354;418;328
1464.0;357;415;328
1470.0;357;408;335
1476.0;354;406;340
1482.0;354;403;343
1488.0;351;407;342
1494.0;348;407;345
1500.0;349;411;340
1506.0;346;415;339
1512.0;343;424;333
1518.0;342;422;336
1524.0;340;423;337
1530.0;340;419;341
1536.0;340;425;335
1542.0;339;425;336
1548.0;337;426;337
1554.0;337;426;337
1560.0;336;424;340
1566.0;341;424;335
1572.0;345;420;335
1578.0;341;416;343
1584.0;343;412;345
1590.0;343;416;341
1596.0;344;418;338
1602.0;346;420;334
1608.0;345;425;330
1614.0;343;424;333
1620.0;344;425;331
1626.0;343;427;330
1632.0;346;426;328
1638.0;349;427;324
1644.0;351;428;321
1650.0;354;421;325
1656.0;357;417;326
1662.0;359;420;321
1668.0;356;425;319
1674.0;358;424;318
1680.0;360;417;323
1686.0;358;420;322
1692.0;355;415;330
1698.0;359;413;328
1704.0;355;415;330
1710.0;359;414;327
1716.0;358;416;326
1722.0;358;414;328
1728.0;356;413;331
1734.0;358;409;333
1740.0;367;405;328
1746.0;370;404;326
1752.0;365;406;329
1758.0;365;403;332
1764.0;365;406;329
1770.0;369;407;324
1776.0;368;403;329
1782.0;368;402;330
1788.0;369;401;330
1794.0;371;403;326
