#auto generated file!
873;14;9;19;1;0;3157;1017;17;181.0103552979098;184.1858069570714;0.018886782500915522;0.018886782500915522;0.0;0.0
874;17;12;24;1;0;1153;578;1;181.02556171288214;182.19748505567327;0.018975411459043735;0.018975411459043735;0.0;0.0
875;11;6;12;1;2;2999;1163;289;181.28017313624204;184.29743586306918;0.019048224972420175;0.019048224972420175;0.0;0.0
876;9;4;8;1;0;1066;3970;3;181.39018581363337;182.47491039796608;0.019011743778642117;0.019011743778642117;0.0;0.0
877;14;9;18;1;0;6901;6286;7;181.64226063483176;188.5618069570714;0.018859104816917736;0.018859104816917736;0.0;0.0
878;17;12;25;1;0;68;4798;13;181.67550964421423;181.7624850556733;0.018975411459043735;0.018975411459043735;0.0;0.0
879;11;6;13;1;0;42;338;54;181.67738763809675;181.73843586306918;0.019048224972420175;0.019048224972420175;0.0;0.0
880;15;10;20;1;0;722;780;1;181.88370417924065;182.6246073688882;0.01890318964755851;0.01890318964755851;0.0;0.0
881;15;10;21;1;0;4500;389;9;183.0287739154474;187.54727132980418;0.01890318964755851;0.01890318964755851;0.0;0.0
882;18;13;27;1;0;200;2727;1;183.11388773751412;183.33264822874577;0.01876049123164331;0.01876049123164331;0.0;0.0
883;12;7;14;1;0;660;394;17;183.17415788892902;183.85298944095985;0.018831552030815678;0.018831552030815678;0.0;0.0
884;14;9;19;1;0;3821;1025;1;183.72697540504058;187.5668069570714;0.018831552030815678;0.018831552030815678;0.0;0.0
885;6;1;2;1;0;864;2405;33;183.85789769127027;184.7409094350489;0.019011743778642117;0.019011743778642117;0.0;0.0
886;9;4;9;1;0;743;906;15;184.429336533505;185.19131194496404;0.018975411459043735;0.018975411459043735;0.0;0.0
887;12;7;15;1;0;1428;739;56;184.7442994474348;186.19113099946563;0.018831552030815678;0.018831552030815678;0.0;0.0
888;6;1;3;1;0;284;414;58;184.85235458096042;185.15536632473905;0.019011743778642117;0.019011743778642117;0.0;0.0
889;18;13;26;1;0;678;1732;22;184.8683951848896;185.56505779265652;0.01876049123164331;0.01876049123164331;0.0;0.0
890;10;5;11;1;0;2309;2828;16;184.92525297766622;187.2529718278965;0.019011743778642117;0.019011743778642117;0.0;0.0
891;18;13;27;1;0;3449;895;33;184.93629730142484;188.40405779265652;0.01876049123164331;0.01876049123164331;0.0;0.0
892;11;6;12;1;0;458;329;1;185.03235610760015;185.5094043325726;0.019048224972420175;0.019048224972420175;0.0;0.0
893;15;10;20;1;0;3289;3860;1;185.19936814015662;188.50727132980415;0.01890318964755851;0.01890318964755851;0.0;0.0
894;5;0;1;1;2;2590;299;270;185.35875464460278;187.96773833086556;0.01898368626278038;0.01898368626278038;0.0;0.0
895;17;12;24;1;0;798;162;13;185.55580697645118;186.37281872022982;0.019011743778642117;0.019011743778642117;0.0;0.0
896;16;11;22;1;0;1400;312;6;185.92720691983263;187.34611010948018;0.01890318964755851;0.01890318964755851;0.0;0.0
897;7;2;4;1;0;9977;1412;1;185.97518642923586;195.97021362543936;0.01900346897490547;0.01900346897490547;0.0;0.0
898;6;1;2;1;2;1709;8509;795;186.24984803617642;187.97785977995505;0.019011743778642117;0.019011743778642117;0.0;0.0
899;10;5;10;1;0;3368;2232;4;187.15196008411786;190.5389718278965;0.019011743778642117;0.019011743778642117;0.0;0.0
900;9;4;8;1;0;1893;60;10;187.49854329732747;189.40978017883504;0.018975411459043735;0.018975411459043735;0.0;0.0
901;11;6;13;1;0;204;17;15;187.5159932083255;187.73904143329796;0.019048224972420175;0.019048224972420175;0.0;0.0
902;7;2;5;1;0;5137;926;29;187.5232970896272;192.67836950865117;0.018975411459043735;0.018975411459043735;0.0;0.0
903;6;1;3;1;0;1277;2225;1;188.04925599689733;189.34526774067595;0.019011743778642117;0.019011743778642117;0.0;0.0
904;16;11;23;1;2;2905;3674;277;188.545824253116;191.46951115569877;0.01889497596292793;0.01889497596292793;0.0;0.0
905;16;11;22;1;2;5740;2293;176;188.56761617973584;194.32651115569877;0.01889497596292793;0.01889497596292793;0.0;0.0
906;9;4;9;1;0;2618;4251;2;188.665804767376;191.30191658843742;0.018975411459043735;0.018975411459043735;0.0;0.0
907;7;2;4;1;0;1418;866;45;188.7072737551087;190.14424916656776;0.018975411459043735;0.018975411459043735;0.0;0.0
908;17;12;25;1;0;2068;1214;19;188.70790247402581;190.7941372368577;0.01902003910707545;0.01902003910707545;0.0;0.0
909;11;6;12;1;0;1495;2841;4;188.93327855248893;190.44732677746137;0.019048224972420175;0.019048224972420175;0.0;0.0
910;12;7;14;1;0;13;1914;33;189.90469339397907;189.9365249460099;0.018831552030815678;0.018831552030815678;0.0;0.0
911;9;4;8;1;0;62;314;49;190.10494117697837;190.18591658843744;0.018975411459043735;0.018975411459043735;0.0;0.0
912;17;12;24;1;0;8499;363;102;190.12508901188525;198.64258069538542;0.019048224972420175;0.019048224972420175;0.0;0.0
913;9;4;9;1;0;1030;311;80;190.2534053063733;191.30191658843742;0.018975411459043735;0.018975411459043735;0.0;0.0
914;14;9;18;1;0;629;2509;8;190.2727746950657;190.92049311575482;0.018831552030815678;0.018831552030815678;0.0;0.0
915;14;9;19;1;0;5994;1839;1;190.787661563724;196.7997823181072;0.018831552030815678;0.018831552030815678;0.0;0.0
916;10;5;11;1;0;1949;4339;74;191.135834472192;193.10316710774867;0.01902003910707545;0.01902003910707545;0.0;0.0
917;7;2;5;1;3;254;1;571;191.99539409719213;192.26794667666132;0.018975411459043735;0.018975411459043735;0.0;0.0
918;7;2;4;1;3;272;11;2125;192.15797126520226;192.4489466766613;0.018975411459043735;0.018975411459043735;0.0;0.0
919;8;3;7;1;0;4921;365;22;192.33185783184118;197.2710459673039;0.019048224972420175;0.019048224972420175;0.0;0.0
920;13;8;17;1;2;4238;1247;146;192.41784815616393;196.67474313212685;0.01889497596292793;0.01889497596292793;0.0;0.0
921;10;5;10;1;0;194;4761;31;192.66211888277624;192.87516710774867;0.019048224972420175;0.019048224972420175;0.0;0.0
922;8;3;6;1;0;250;1634;68;192.6712198718854;192.94026809685784;0.019048224972420175;0.019048224972420175;0.0;0.0
923;7;2;5;1;3;1983;1;780;192.6942382139803;194.69522187000328;0.018975411459043735;0.018975411459043735;0.0;0.0
924;17;12;25;1;0;684;530;8;192.74661530947887;193.4496270532575;0.019011743778642117;0.019011743778642117;0.0;0.0
925;14;9;18;1;0;1130;187;1;192.76595076607637;193.9147823181072;0.018831552030815678;0.018831552030815678;0.0;0.0
926;7;2;4;1;3;50;36;786;192.7970842090015;192.86605962046056;0.018975411459043735;0.018975411459043735;0.0;0.0
927;11;6;13;1;1;194;2510;1;193.0808514310701;193.29389965604253;0.019048224972420175;0.019048224972420175;0.0;0.0
928;9;4;8;1;0;1263;218;62;193.13241929589094;194.41439470735;0.018975411459043735;0.018975411459043735;0.0;0.0
929;6;1;2;1;0;1423;331;31;193.56554030714398;195.00663435260827;0.019011743778642117;0.019011743778642117;0.0;0.0
930;10;5;11;1;0;4530;755;4;193.8351331881878;198.63893385961373;0.019056540902008735;0.019056540902008735;0.0;0.0
931;6;1;3;1;1;452;675;9;193.89562260882965;194.3666343526083;0.019011743778642117;0.019011743778642117;0.0;0.0
932;8;3;7;1;0;976;5234;16;193.93107521232704;194.9260459673039;0.019048224972420175;0.019048224972420175;0.0;0.0
933;7;2;5;1;3;709;45;2456;194.21031450971677;194.93822187000328;0.018975411459043735;0.018975411459043735;0.0;0.0
934;7;2;4;1;0;1941;746;1;194.63724645854424;196.5971423953856;0.018975411459043735;0.018975411459043735;0.0;0.0
936;8;3;6;1;0;3024;675;18;194.74599774233147;197.7890459673039;0.019048224972420175;0.019048224972420175;0.0;0.0
937;16;11;23;1;2;660;5848;314;194.76722469436496;195.4460919926439;0.018867298278930144;0.018867298278930144;0.0;0.0
938;17;12;24;1;0;599;2494;43;194.90356065627833;195.52157240005695;0.019011743778642117;0.019011743778642117;0.0;0.0
941;5;0;0;1;3;799;1;1537;195.60042507268008;196.41822163031665;0.019011743778642117;0.019011743778642117;0.0;0.0
942;9;4;9;1;0;1343;2337;5;195.6133994043467;196.97485410085537;0.018975411459043735;0.018975411459043735;0.0;0.0
943;10;5;10;1;3;497;12;1392;195.72571433110252;196.2407893130627;0.019056540902008735;0.019056540902008735;0.0;0.0
944;10;5;11;1;0;1430;385;11;195.74820955325723;197.45030100237005;0.019056540902008735;0.019056540902008735;0.0;0.0
945;11;6;13;1;1;614;1540;11;195.76083526497217;196.39387519461616;0.019039929643986837;0.019039929643986837;0.0;0.0
946;14;9;19;1;0;125;440;3;195.77513867916352;195.91897023119435;0.018831552030815678;0.018831552030815678;0.0;0.0
947;10;5;10;1;0;2791;258;40;195.80973277216066;198.61893385961375;0.019056540902008735;0.019056540902008735;0.0;0.0
948;7;2;5;1;1;443;3310;44;196.00016698392653;196.4621423953856;0.018975411459043735;0.018975411459043735;0.0;0.0
949;9;4;8;1;0;3170;111;14;196.02901255463635;199.49116785533752;0.018967157103923125;0.018967157103923125;0.0;0.0
