#auto generated file!
3051;16;11;23;1;0;170;11;191;184.15843499035074;184.3473746437717;0.019084855999560113;0.019084855999560113;0.0;0.0
3052;5;0;0;1;0;3560;4;21;184.2193618925503;189.6000258422895;0.020002767413766574;0.020002767413766574;0.0;0.0
3053;9;4;8;1;0;129;1483;11;184.28207398848747;184.43089338741962;0.019819398932152836;0.019819398932152836;0.0;0.0
3054;6;1;3;1;0;2673;1978;21;184.38695409538178;187.07887549192066;0.019613980848289456;0.019613980848289456;0.0;0.0
3055;11;6;13;1;0;2589;1816;5;184.4603649883046;187.06848131040272;0.019536476357664288;0.019536476357664288;0.0;0.0
3056;15;10;20;1;0;32;2893;24;184.489195658523;184.54035422995622;0.0191585714332173;0.0191585714332173;0.0;0.0
3057;13;8;17;1;0;2023;1115;16;184.49321654474855;186.53548683755554;0.019270292807005318;0.019270292807005318;0.0;0.0
3058;6;1;2;1;0;527;1991;12;184.5944171175454;185.1405611393799;0.019613980848289456;0.019613980848289456;0.0;0.0
3059;17;12;24;1;0;1191;1952;72;184.62115402675664;185.83067861123672;0.01942144029150357;0.01942144029150357;0.0;0.0
3060;14;9;18;1;0;373;444;28;184.74050051206973;185.13272501088795;0.01922449881823784;0.01922449881823784;0.0;0.0
3061;6;1;3;1;0;176;2173;17;184.85794715853166;185.05356113937992;0.019613980848289456;0.019613980848289456;0.0;0.0
3062;5;0;1;1;0;3237;737;30;184.95092966572213;189.8430258422895;0.020002767413766574;0.020002767413766574;0.0;0.0
3063;12;7;14;1;0;1082;1567;18;184.96710393768905;186.06826250912226;0.0191585714332173;0.0191585714332173;0.0;0.0
3064;6;1;2;1;0;333;1886;18;185.20418732973005;185.5565611393799;0.019613980848289456;0.019613980848289456;0.0;0.0
3065;16;11;22;1;0;228;1207;11;185.3466802485498;185.5937651045494;0.019084855999560113;0.019084855999560113;0.0;0.0
3066;17;12;25;1;0;3491;1171;2;185.4462571709452;188.95576539007806;0.01942144029150357;0.01942144029150357;0.0;0.0
3067;14;9;19;1;0;2515;841;7;185.56360062380722;188.19473334785027;0.019195657800950512;0.019195657800950512;0.0;0.0
3068;5;0;0;1;0;634;1060;41;185.7168790830154;186.90841746213883;0.020011601733838827;0.020011601733838827;0.0;0.0
3069;7;2;4;1;0;1544;4410;24;185.8798187366833;188.10080618877066;0.019770982316738725;0.019770982316738725;0.0;0.0
3070;5;0;1;1;0;86;1086;55;186.17940586040498;186.41441746213883;0.020011601733838827;0.020011601733838827;0.0;0.0
3071;9;4;9;1;2;94;42;644;186.225938153418;186.3397886506772;0.01985049725921523;0.01985049725921523;0.0;0.0
3072;6;1;3;1;0;1843;2943;50;186.30826151107237;188.17087549192064;0.019613980848289456;0.019613980848289456;0.0;0.0
3073;12;7;15;1;0;2112;299;9;186.37366380140242;188.50399909023676;0.0191585714332173;0.0191585714332173;0.0;0.0
3074;9;4;8;1;0;6370;249;13;186.3889158605189;193.9117980330148;0.01987686522865206;0.01987686522865206;0.0;0.0
3075;18;13;26;1;0;3219;278;23;186.45281752144143;189.69062793940196;0.01945109809311205;0.01945109809311205;0.0;0.0
3076;7;2;5;1;0;4438;226;2;186.46880616270087;191.23056541106416;0.019770982316738725;0.019770982316738725;0.0;0.0
3077;7;2;4;1;0;437;2807;11;186.50274027795498;187.3701054690394;0.019770982316738725;0.019770982316738725;0.0;0.0
3078;14;9;18;1;0;3142;2141;5;186.52440802650966;189.68472501088797;0.019195657800950512;0.019195657800950512;0.0;0.0
3079;7;2;5;1;0;289;1324;6;186.6158097993737;187.1956054690394;0.019770982316738725;0.019770982316738725;0.0;0.0
3080;7;2;4;1;0;511;1798;11;186.6414567564054;187.70322773872212;0.019770982316738725;0.019770982316738725;0.0;0.0
3081;7;2;5;1;0;321;149;1;186.66833448672267;187.29610546903942;0.019770982316738725;0.019770982316738725;0.0;0.0
3082;10;5;10;1;0;921;1336;51;186.680322908849;187.61985449105623;0.019459624324310185;0.019459624324310185;0.0;0.0
3083;17;12;24;1;2;1724;2368;525;186.77395639973656;188.51676539007806;0.01942144029150357;0.01942144029150357;0.0;0.0
3084;10;5;11;1;0;1083;1629;12;186.8723948667319;187.9904369773343;0.019459624324310185;0.019459624324310185;0.0;0.0
3085;13;8;16;1;0;1237;909;72;186.96011140831456;188.2160797445699;0.019307843459553452;0.019307843459553452;0.0;0.0
3086;12;7;14;1;0;693;4384;77;186.96084051880354;187.67299909023677;0.0191585714332173;0.0191585714332173;0.0;0.0
3087;18;13;27;1;0;1490;5818;87;187.05520649911043;188.56462793940196;0.01942144029150357;0.01942144029150357;0.0;0.0
3088;14;9;19;1;0;195;175;5;187.12303769004936;187.43473334785028;0.019195657800950512;0.019195657800950512;0.0;0.0
3089;7;2;4;1;0;358;2119;47;187.29845940156375;187.95780618877066;0.019770982316738725;0.019770982316738725;0.0;0.0
3090;9;4;9;1;0;2362;2867;28;187.48798412487815;189.8690341443021;0.019890512294485727;0.019890512294485727;0.0;0.0
3091;14;9;18;1;0;2581;3488;22;187.49368754075968;190.09372501088797;0.019195657800950512;0.019195657800950512;0.0;0.0
3092;11;6;12;1;0;428;265;3;187.4938419892141;187.94113150456226;0.019536476357664288;0.019536476357664288;0.0;0.0
3093;16;11;23;1;0;3611;1341;9;187.49687642612008;191.12636342302432;0.019084855999560113;0.019084855999560113;0.0;0.0
3094;5;0;0;1;0;1288;6;50;187.64805477894456;189.4822419126727;0.019971063344972652;0.019971063344972652;0.0;0.0
3095;13;8;17;1;0;10470;74;26;187.69077190111034;199.85735093097708;0.019307843459553452;0.019307843459553452;0.0;0.0
3096;17;12;25;1;0;463;55;5;187.71334394978655;188.19576539007807;0.01942144029150357;0.01942144029150357;0.0;0.0
3097;5;0;1;1;0;348;592;1;187.77127084932772;188.35521161772976;0.019971063344972652;0.019971063344972652;0.0;0.0
3098;11;6;13;1;0;1620;1869;19;187.8205950282046;189.460087366803;0.019536476357664288;0.019536476357664288;0.0;0.0
3099;5;0;0;1;0;842;3214;12;187.8767405543848;189.1877419126727;0.019971063344972652;0.019971063344972652;0.0;0.0
3100;10;5;10;1;0;1064;19;1;187.95097735301;189.0339803549821;0.019459624324310185;0.019459624324310185;0.0;0.0
3101;11;6;12;1;0;74;1100;1;188.11355089044534;188.20708736680302;0.019536476357664288;0.019536476357664288;0.0;0.0
3102;6;1;2;1;0;2336;66;77;188.21486174909694;190.5695286418623;0.019613980848289456;0.019613980848289456;0.0;0.0
3103;16;11;22;1;0;2516;110;2;188.28756664134858;190.8223634230243;0.019084855999560113;0.019084855999560113;0.0;0.0
3104;6;1;3;1;2;614;2127;233;188.2931292104022;188.9267431912505;0.019613980848289456;0.019613980848289456;0.0;0.0
3105;7;2;5;1;0;404;512;8;188.37479442874744;188.79856541106417;0.019770982316738725;0.019770982316738725;0.0;0.0
3106;9;4;8;1;0;1059;240;37;188.48282054609547;189.9290341443021;0.019890512294485727;0.019890512294485727;0.0;0.0
3107;10;5;11;1;0;1474;29;57;188.5285207306578;190.02166402750942;0.019459624324310185;0.019459624324310185;0.0;0.0
3108;9;4;9;1;0;928;1767;25;188.6222503079435;189.5810341443021;0.019890512294485727;0.019890512294485727;0.0;0.0
3109;9;4;8;1;0;1245;983;1;188.8061436320076;190.62504702035633;0.019890512294485727;0.019890512294485727;0.0;0.0
3110;5;0;1;1;0;166;564;32;188.99240913202235;189.2612419126727;0.019971063344972652;0.019971063344972652;0.0;0.0
3111;10;5;10;1;0;1802;3615;3;189.1152044031851;190.93667257520843;0.01946817202333262;0.01946817202333262;0.0;0.0
3112;14;9;19;1;0;3049;2683;65;189.38882640122114;192.45656971642367;0.019195657800950512;0.019195657800950512;0.0;0.0
3113;8;3;6;1;0;169;3630;36;189.43271771821694;189.6214491983181;0.01973148010113822;0.01973148010113822;0.0;0.0
3114;11;6;13;1;0;3527;415;1;189.54769596093303;193.0933721163136;0.019536476357664288;0.019536476357664288;0.0;0.0
3115;9;4;9;1;0;1120;361;27;189.62784478207126;190.76704702035633;0.019890512294485727;0.019890512294485727;0.0;0.0
3116;6;1;2;1;2;1791;2658;17;189.65391466101403;191.4645286418623;0.019613980848289456;0.019613980848289456;0.0;0.0
3117;6;1;3;1;0;3124;71;42;189.76128575157745;192.9045286418623;0.019613980848289456;0.019613980848289456;0.0;0.0
3118;18;13;26;1;0;333;1488;93;189.778776173206;190.13097575903052;0.01942144029150357;0.01942144029150357;0.0;0.0
3119;16;11;23;1;0;37;547;8;189.89652698261736;189.95261183861695;0.019084855999560113;0.019084855999560113;0.0;0.0
3120;18;13;27;1;0;669;3470;56;189.977554318739;190.66597575903052;0.01942144029150357;0.01942144029150357;0.0;0.0
3121;7;2;4;1;0;2062;493;81;189.98112228142125;192.08231560268268;0.0197797047156464;0.0197797047156464;0.0;0.0
3122;11;6;12;1;2;319;1065;880;189.991521512262;190.32973666076663;0.019536476357664288;0.019536476357664288;0.0;0.0
3123;11;6;13;1;0;384;2063;19;190.02320018440895;190.4267366607666;0.019536476357664288;0.019536476357664288;0.0;0.0
3124;9;4;8;1;0;897;798;7;190.06520663901523;191.16204702035634;0.019890512294485727;0.019890512294485727;0.0;0.0
3125;16;11;22;1;0;2799;375;158;190.14427856702474;192.96165490897351;0.019084855999560113;0.019084855999560113;0.0;0.0
3126;13;8;16;1;0;596;1288;13;190.21522820513715;190.82965272652424;0.019307843459553452;0.019307843459553452;0.0;0.0
3127;5;0;0;1;0;1355;5198;4;190.27666688739208;191.65093243313586;0.019971063344972652;0.019971063344972652;0.0;0.0
3128;5;0;1;1;0;9917;3075;88;190.34579595238387;206.5013207149469;0.019971063344972652;0.019971063344972652;0.0;0.0
3129;13;8;17;1;0;380;3374;25;190.5333448830647;190.93265272652425;0.019307843459553452;0.019307843459553452;0.0;0.0
3130;9;4;9;1;0;305;900;12;190.58515650806186;190.91004702035633;0.019890512294485727;0.019890512294485727;0.0;0.0
3131;14;9;18;1;0;554;3232;30;190.74437405862272;191.31665562127537;0.019204056907385712;0.019204056907385712;0.0;0.0
3132;8;3;7;1;0;3;4325;1;190.82074509667453;191.03342081322893;0.01973148010113822;0.01973148010113822;0.0;0.0
3133;14;9;19;1;0;257;1578;95;190.82602925005256;191.10165562127537;0.019204056907385712;0.019204056907385712;0.0;0.0
3134;8;3;6;1;0;901;327;38;191.0136893331278;191.93441213500373;0.01972280187592214;0.01972280187592214;0.0;0.0
3135;14;9;18;1;0;3324;1976;28;191.031451564368;194.37438039657465;0.019195657800950512;0.019195657800950512;0.0;0.0
3136;13;8;16;1;0;1276;598;31;191.12620973696426;192.42148002977126;0.019270292807005318;0.019270292807005318;0.0;0.0
3137;14;9;19;1;0;701;496;8;191.20627890486278;191.92564722216895;0.01922449881823784;0.01922449881823784;0.0;0.0
3138;11;6;12;1;0;1544;2026;40;191.2112869892013;192.7743721163136;0.019536476357664288;0.019536476357664288;0.0;0.0
3139;17;12;24;1;0;4442;1558;13;191.42816336518823;196.16737032778087;0.01942144029150357;0.01942144029150357;0.0;0.0
3140;18;13;26;1;0;228;4442;23;191.42977129779652;191.67716321880795;0.0193919210114152;0.0193919210114152;0.0;0.0
3141;5;0;0;1;0;399;1067;20;191.4776255130494;191.89593243313587;0.019971063344972652;0.019971063344972652;0.0;0.0
3142;5;0;1;1;3;41;129;1288;191.53800914949505;191.59898021284002;0.019971063344972652;0.019971063344972652;0.0;0.0
3143;9;4;8;1;0;2532;742;5;191.7380396418237;194.97944775517686;0.01990811335318505;0.01990811335318505;0.0;0.0
3144;18;13;27;1;3;249;23;2895;191.9825820073814;192.25099494282878;0.019412935447355457;0.019412935447355457;0.0;0.0
3145;7;2;5;1;0;778;63;2;191.98356053898678;192.78081560268268;0.019810654319812743;0.019810654319812743;0.0;0.0
3146;7;2;4;1;0;195;230;5;192.00550494836287;192.2393156026827;0.019810654319812743;0.019810654319812743;0.0;0.0
3147;9;4;9;1;3;75;42;2979;192.10114523262084;192.19603574491532;0.019890512294485727;0.019890512294485727;0.0;0.0
3148;5;0;0;1;0;2357;479;35;192.18250593392676;195.09061798523663;0.020011601733838827;0.020011601733838827;0.0;0.0
3149;9;4;8;1;3;238;10;2946;192.2175669018166;192.59446620340563;0.0198993015890195;0.0198993015890195;0.0;0.0
3150;6;1;2;1;1;449;1184;17;192.27611541041742;192.7447293912657;0.019613980848289456;0.019613980848289456;0.0;0.0
3151;7;2;5;1;3;940;18;446;192.30318562776063;193.25780688028377;0.01980193192090507;0.01980193192090507;0.0;0.0
3152;11;6;13;1;0;2591;1729;1;192.41083563995593;195.02052214358494;0.019527907109636006;0.019527907109636006;0.0;0.0
3153;16;11;23;1;0;1217;1024;49;192.47557005297392;193.71083076449034;0.019084855999560113;0.019084855999560113;0.0;0.0
3154;9;4;9;1;3;74;33;2812;192.6559127033078;192.74979347517842;0.019930700595974845;0.019930700595974845;0.0;0.0
3155;9;4;8;1;0;931;2245;15;192.67086277458245;194.17130228694256;0.019939512360140393;0.019939512360140393;0.0;0.0
3156;17;12;25;1;0;621;1666;1;192.752077373661;193.39249881395253;0.01942144029150357;0.01942144029150357;0.0;0.0
3157;8;3;7;1;0;926;2903;4;192.7592465163962;193.70429309323669;0.019692146534716085;0.019692146534716085;0.0;0.0
3158;10;5;11;1;0;2696;648;4;192.77542257443673;195.4905162161577;0.019459624324310185;0.019459624324310185;0.0;0.0
3159;8;3;6;1;3;553;34;3624;192.79571758192137;193.3684097284561;0.019692146534716085;0.019692146534716085;0.0;0.0
3160;18;13;26;1;0;5850;1224;2;193.0139638656607;198.88253347797465;0.0193664703190449;0.0193664703190449;0.0;0.0
3161;9;4;9;1;0;2478;3051;22;193.07963116572748;195.57744775517688;0.019939512360140393;0.019939512360140393;0.0;0.0
3162;16;11;22;1;0;69;132;34;193.18974590849078;193.27783076449035;0.019084855999560113;0.019084855999560113;0.0;0.0
3163;6;1;3;1;0;4815;510;5;193.19423681307492;198.02808555854733;0.019613980848289456;0.019613980848289456;0.0;0.0
3164;5;0;1;1;2;5741;937;32;193.2666127248564;204.5822151097559;0.020002767413766574;0.020002767413766574;0.0;0.0
3165;7;2;4;1;0;9277;1365;17;193.30816693532597;204.4087743743157;0.019770982316738725;0.019770982316738725;0.0;0.0
3166;15;10;21;1;2;2858;95;352;193.32343400747186;196.20029640320172;0.019166949628837;0.019166949628837;0.0;0.0
3167;5;0;0;1;0;1072;1153;65;193.35160638350277;194.91661798523663;0.020011601733838827;0.020011601733838827;0.0;0.0
3168;8;3;7;1;0;1921;16289;19;193.38960094670196;195.35779892014256;0.019692146534716085;0.019692146534716085;0.0;0.0
3169;9;4;8;1;3;180;16;2282;193.41332696966984;193.7924750151698;0.019971063344972652;0.019971063344972652;0.0;0.0
3170;7;2;5;1;0;71;1106;45;193.4255040821423;193.51627506445905;0.019770982316738725;0.019770982316738725;0.0;0.0
3171;5;0;1;1;0;2532;1926;11;193.43612258779052;198.85103051766674;0.020011601733838827;0.020011601733838827;0.0;0.0
3172;17;12;24;1;0;1732;1067;32;193.5874083422447;195.61637032778088;0.01942144029150357;0.01942144029150357;0.0;0.0
3173;7;2;4;1;0;1574;911;5;193.63615219372755;195.38709689837017;0.019770982316738725;0.019770982316738725;0.0;0.0
3174;5;0;0;1;0;2390;1036;60;193.6625189159329;197.65753051766674;0.020011601733838827;0.020011601733838827;0.0;0.0
3175;9;4;9;1;3;359;117;6742;193.7802660222891;194.15130228694258;0.019971063344972652;0.019971063344972652;0.0;0.0
3176;17;12;25;1;3;3;19;884;193.81644888748934;194.78153181728047;0.01942144029150357;0.01942144029150357;0.0;0.0
3177;9;4;8;1;0;3019;976;28;193.9154834401333;197.05744775517687;0.019971063344972652;0.019971063344972652;0.0;0.0
3178;14;9;18;1;0;838;2464;5;194.06020918545963;194.91738039657466;0.019195657800950512;0.019195657800950512;0.0;0.0
3179;11;6;12;1;0;2795;44;1;194.0769942364753;196.89152214358492;0.019527907109636006;0.019527907109636006;0.0;0.0
3180;5;0;1;1;0;1313;726;82;194.0952450222197;197.09361798523665;0.020011601733838827;0.020011601733838827;0.0;0.0
3181;12;7;15;1;0;807;2180;28;194.12845582303007;194.95452657945285;0.019166949628837;0.019166949628837;0.0;0.0
3182;14;9;19;1;0;3880;1542;16;194.13118473877373;198.18975368884313;0.019187279605330815;0.019187279605330815;0.0;0.0
3183;8;3;6;1;0;2495;844;44;194.25802162782142;197.07429892014252;0.019692146534716085;0.019692146534716085;0.0;0.0
3184;10;5;10;1;0;2467;2010;3;194.29005659183335;196.77644259025493;0.01946817202333262;0.01946817202333262;0.0;0.0
3185;13;8;17;1;2;6783;1952;982;194.34754509975124;202.82690821293042;0.019307843459553452;0.019307843459553452;0.0;0.0
3186;5;0;0;1;2;3031;905;83;194.52238646377302;200.20866817981835;0.020011601733838827;0.020011601733838827;0.0;0.0
3187;15;10;20;1;3;285;17;2127;194.56912945357288;194.8732880250061;0.0191585714332173;0.0191585714332173;0.0;0.0
3188;9;4;9;1;3;1453;14;5053;194.63338870821113;196.10544775517687;0.019971063344972652;0.019971063344972652;0.0;0.0
3189;12;7;14;1;0;79;3381;49;194.7213309216519;194.81952657945286;0.019195657800950512;0.019195657800950512;0.0;0.0
3190;17;12;24;1;0;5086;3010;92;194.76211037698894;200.58460860047757;0.01942144029150357;0.01942144029150357;0.0;0.0
3191;13;8;16;1;0;2106;1401;62;194.85751665674732;196.9822878921838;0.019307843459553452;0.019307843459553452;0.0;0.0
3192;9;4;8;1;0;5024;1643;61;194.88399771545434;199.95244775517688;0.019971063344972652;0.019971063344972652;0.0;0.0
3193;8;3;7;1;3;784;63;3188;194.90713726760615;195.73779892014255;0.019692146534716085;0.019692146534716085;0.0;0.0
3194;8;3;6;1;0;60;386;61;194.96599076520226;195.045682911737;0.019692146534716085;0.019692146534716085;0.0;0.0
3195;17;12;25;1;3;515;10;123;195.06012133653573;195.59387032778088;0.01942144029150357;0.01942144029150357;0.0;0.0
3196;13;8;17;1;0;3052;461;37;195.07098004872424;199.81935093097707;0.019307843459553452;0.019307843459553452;0.0;0.0
3197;7;2;5;1;3;1537;38;1139;195.10532591605343;196.66126413921114;0.0197797047156464;0.0197797047156464;0.0;0.0
3198;8;3;7;1;3;828;9;2385;195.2546067736078;196.1292639083418;0.019692146534716085;0.019692146534716085;0.0;0.0
3199;6;1;2;1;2;3702;1011;148;195.26947157769905;198.99055707149665;0.019613980848289456;0.019613980848289456;0.0;0.0
3200;5;0;1;1;3;387;8;1703;195.28067123696513;196.26620734294514;0.020011601733838827;0.020011601733838827;0.0;0.0
3201;5;0;0;1;0;2893;1550;36;195.5853256134417;201.5135999093019;0.020011601733838827;0.020011601733838827;0.0;0.0
3202;5;0;0;1;0;3378;2523;8;195.6586957412113;202.6321091069573;0.020002767413766574;0.020002767413766574;0.0;0.0
3203;10;5;11;1;1;274;548;10;195.65997441823157;195.95344259025492;0.01946817202333262;0.01946817202333262;0.0;0.0
3204;12;7;15;1;3;1503;1;1053;195.6795296746088;197.20117462243755;0.019178922242532863;0.019178922242532863;0.0;0.0
3205;8;3;6;1;0;1876;3438;32;195.7232820078079;197.91597415434265;0.019692146534716085;0.019692146534716085;0.0;0.0
3206;8;3;7;1;2;2717;2153;4;195.82857176180707;198.56497415434265;0.019692146534716085;0.019692146534716085;0.0;0.0
3207;7;2;4;1;3;627;37;1065;195.8514844344955;196.5877883677584;0.0197797047156464;0.0197797047156464;0.0;0.0
3208;12;7;14;1;3;418;34;1530;195.9500244083671;196.38718297980034;0.0191585714332173;0.0191585714332173;0.0;0.0
3209;6;1;3;1;0;116;3152;59;196.086729219759;196.2223432006073;0.019613980848289456;0.019613980848289456;0.0;0.0
3210;8;3;6;1;2;4618;104;19;196.1469181463835;201.44670728415858;0.019692146534716085;0.019692146534716085;0.0;0.0
3211;7;2;5;1;3;38;26;13;196.15797771343858;196.21578836775842;0.019810654319812743;0.019810654319812743;0.0;0.0
3212;17;12;24;1;0;184;784;62;196.2548365205601;196.45825796085163;0.01942144029150357;0.01942144029150357;0.0;0.0
3213;5;0;1;1;1;816;678;24;196.2686891101361;198.27803051766674;0.020011601733838827;0.020011601733838827;0.0;0.0
3214;7;2;4;1;0;1282;159;67;196.29744202214033;197.68926413921113;0.019810654319812743;0.019810654319812743;0.0;0.0
3215;14;9;18;1;0;1344;3588;20;196.42540089358192;197.78775368884314;0.0191585714332173;0.0191585714332173;0.0;0.0
3217;16;11;23;1;0;677;1145;33;196.6845729598785;197.38069459770622;0.01912163782773755;0.01912163782773755;0.0;0.0
3218;6;1;2;1;1;372;767;2;196.68889325161783;197.08050723246612;0.019613980848289456;0.019613980848289456;0.0;0.0
3219;18;13;27;1;3;1513;9;2416;196.74477304143855;198.27682788918247;0.01927873397061447;0.01927873397061447;0.0;0.0
3220;18;13;26;1;0;935;3047;31;196.79672142678695;197.75082788918246;0.01927873397061447;0.01927873397061447;0.0;0.0
3221;7;2;5;1;0;615;513;11;196.9506071903503;197.58541784467013;0.019810654319812743;0.019810654319812743;0.0;0.0
3222;9;4;9;1;3;667;81;804;197.07194729821416;197.75798045808992;0.019971063344972652;0.019971063344972652;0.0;0.0
3223;10;5;10;1;3;275;3;517;197.1688937907166;197.46274328091232;0.01950653857181711;0.01950653857181711;0.0;0.0
