#auto generated file!
4059;18;13;27;1;0;2691;316;2;180.00567186983486;184.54924310160706;0.01942144029150357;0.01942144029150357;0.0;0.0
4060;12;7;15;1;0;2350;1047;35;180.0805817253732;185.26254134969753;0.019459624324310185;0.019459624324310185;0.0;0.0
4062;5;0;1;1;0;416;4273;9;180.21128848847576;180.9798070700291;0.020555147529078763;0.020555147529078763;0.0;0.0
4063;9;4;9;1;0;317;959;3;180.21178909859634;180.75846896549916;0.02009321025675753;0.02009321025675753;0.0;0.0
4064;14;9;19;1;0;6;984;26;180.21930742035804;180.88492664150522;0.01942144029150357;0.01942144029150357;0.0;0.0
4065;11;6;12;1;0;1840;1022;25;180.2338369608954;183.7384717294953;0.019575146503395674;0.019575146503395674;0.0;0.0
4066;7;2;5;1;0;1449;171;42;180.23694335566708;181.70517911157603;0.019979897665044904;0.019979897665044904;0.0;0.0
4067;11;6;13;1;0;287;940;5;180.28538447407746;181.0204176742165;0.019575146503395674;0.019575146503395674;0.0;0.0
4068;11;6;12;1;0;154;130;7;180.32584252771312;180.71797172949533;0.019575146503395674;0.019575146503395674;0.0;0.0
4069;8;3;6;1;0;1637;3325;27;180.39175625188182;182.59767859209077;0.02030039091696362;0.02030039091696362;0.0;0.0
4070;11;6;12;1;0;1241;796;7;180.40439658299192;182.96389962022886;0.019575146503395674;0.019575146503395674;0.0;0.0
4071;9;4;8;1;0;2;135;86;180.4365824289352;180.5538823088531;0.02009321025675753;0.02009321025675753;0.0;0.0
4072;15;10;21;1;0;2496;1518;20;180.46757892397946;182.98237793928303;0.01979323165089594;0.01979323165089594;0.0;0.0
4073;5;0;0;1;0;1204;910;8;180.48625192250003;182.2419337069124;0.02054601192603663;0.02054601192603663;0.0;0.0
4074;18;13;26;1;0;3523;469;12;180.50318370054828;184.04474310160708;0.01942144029150357;0.01942144029150357;0.0;0.0
4075;9;4;9;1;0;2063;963;9;180.53719170220432;183.4751697113895;0.02009321025675753;0.02009321025675753;0.0;0.0
4077;6;1;3;1;2;3323;1750;349;180.66826219911076;184.10422445069156;0.019962251580807104;0.019962251580807104;0.0;0.0
