#auto generated file!
935;11;6;12;1;0;10432;92;54;194.7208455085562;205.1642157086761;4
939;11;6;13;1;0;1177;3949;6;195.2282060327144;196.41705734804518;4
940;11;6;12;1;0;1388;305;19;195.37370616179712;196.77405734804518;4
1028;10;5;11;1;0;3244;1101;4;204.7801664899511;208.0363438614888;4
1080;15;10;21;1;3;1742;1;1452;210.36102735282375;212.1150857490114;4
1231;14;9;18;1;0;8047;32;40;243.43716398958975;251.4957242817426;4
1242;14;9;19;1;0;4484;713;5;245.85054030282;250.34631526450937;4
1250;14;9;18;1;0;2017;1757;10;247.02513128558678;249.05431526450937;4
1395;14;9;18;1;0;6646;1334;32;268.48116066585055;275.13934464477313;4
1450;12;7;14;1;0;4421;2129;20;277.73435476469854;282.16739859161856;4
1451;12;7;15;1;0;3625;3811;46;278.533269346941;282.18739859161855;4
1969;5;0;0;1;3;852;61;49;380.86404269343245;381.7274545393379;4
1978;11;6;13;1;3;2926;11;5167;381.8790303643136;384.8163951716344;4
2005;18;13;27;1;3;1374;82;600;385.86953155264104;387.2508992368681;4
2012;14;9;18;1;0;1889;1033;23;386.9766044483604;388.87775203345797;4
2091;8;3;7;1;0;2310;1571;26;403.0142844449464;405.33657938781323;4
2112;12;7;14;1;0;3533;1852;34;408.3340162357703;411.87888915247885;4
2119;12;7;15;1;0;3718;2555;10;409.39467762077015;413.12488915247883;4
2386;16;11;23;1;3;1;36;806;453.2414620385498;493.894952051463;4
2457;11;6;13;1;0;2984;1001;3;469.5932744683136;472.5891645037463;4
2460;11;6;13;1;0;4204;720;54;470.3688974909205;474.5851645037463;4
2482;10;5;11;1;0;4556;356;28;474.5637795472568;479.1314210553273;4
2495;10;5;11;1;0;2656;786;15;478.5711540425015;481.2394210553273;4
2812;17;12;25;1;0;3094;665;24;539.0459123433637;542.1517247541143;4
2905;18;13;26;1;0;4329;1955;19;556.2769211920523;560.6171151005587;4
2926;9;4;8;1;3;1515;62;151;557.9809923853188;561.1795154321037;4
2934;17;12;24;1;0;2576;62;14;558.8066382333216;561.3939311304362;4
2949;15;10;21;1;2;11420;1472;4;560.5667337322756;571.9979910752949;4
3115;14;9;18;1;0;8873;220;28;592.118228137145;601.0033846873359;4
3291;11;6;12;1;3;1371;5;3195;623.9592357722147;625.3424197511373;4
3357;11;6;12;1;0;682;1303;8;633.7633631160882;634.4575470950108;4
3824;18;13;26;1;0;4;1816;4;728.0394133894565;735.3402195181624;4
3932;16;11;23;1;3;7;25;2868;745.5451221151517;763.1629518612368;4
4093;16;11;22;1;1;391;1186;31;776.4544956950424;776.8576249397199;4
4208;10;5;11;1;0;2874;1756;2;798.253327311839;801.13979254282;4
4413;6;1;3;1;0;7280;2215;40;833.390753995978;844.4652340357686;4
4453;6;1;3;1;0;1777;95;24;841.1722399637704;843.5214970996078;4
4464;6;1;3;1;0;201;4417;20;842.4565030276094;842.8024970996078;4
4630;11;6;12;1;3;597;29;4194;869.4688831765537;870.0780124212313;4
4713;12;7;14;1;0;3524;880;43;890.0673637060701;893.6036307188958;4
4809;15;10;21;1;0;4029;342;15;908.8071371026678;912.8479760146045;4
4819;15;10;20;1;0;366;636;4;910.3377644828958;910.7151185225943;4
4900;13;8;17;1;0;15399;180;27;922.1835396948093;937.5939862791024;4
4962;16;11;23;1;3;3201;20;1959;927.7756209923164;930.9884458049564;4
4974;16;11;22;1;3;204;7;2560;929.3012892547656;929.5174458049564;4
4989;13;8;17;1;0;3132;1026;31;931.1524774702027;934.2966890019113;4
5137;9;4;8;1;0;7488;1102;1;965.0091822749732;972.5086428257327;4
5181;15;10;20;1;3;3898;6;398;976.6209865783021;980.5306228142002;4
5611;8;3;7;1;0;1943;1633;28;1045.0237973490055;1046.979036558398;4
5715;15;10;20;1;0;3986;2872;23;1063.0932295677576;1067.091331629312;4
5915;8;3;7;1;0;3796;4743;32;1101.1840383181686;1104.9916844935992;4
6073;14;9;19;1;0;4762;2064;32;1127.8095318146982;1132.582865700974;4
6112;12;7;15;1;0;3142;341;56;1133.2536474356962;1136.407776680374;4
6435;5;0;1;1;0;1887;116;15;1188.5404836474413;1190.43965647708;4
6438;5;0;0;1;0;649;185;9;1189.414472531643;1190.07565647708;4
6722;14;9;18;1;0;1441;165;51;1249.1992273846138;1250.6524943974396;4
6744;15;10;20;1;0;6385;657;39;1253.9475531115143;1260.3441800584321;4
6782;14;9;19;1;0;7989;2118;96;1263.1026569226012;1271.1034129241025;4
6876;5;0;0;1;0;1313;2490;21;1279.7228953982658;1281.048389470264;4
6896;17;12;24;1;0;3244;45;50;1282.6587436996747;1285.9149552313834;4
7136;6;1;3;1;0;3152;2160;7;1331.5494240685987;1334.7139471153837;4
7505;15;10;20;1;3;1106;9;263;1399.46313849156;1400.5809926121601;4
8012;16;11;23;1;0;2321;1306;10;1493.7614904268694;1496.094674405792;4
8608;10;5;11;1;0;662;3573;73;1610.9827256952349;1611.657040915301;4
8639;13;8;17;1;2;1200;501;466;1615.6535924802358;1616.8657764591585;4
8651;6;1;3;1;0;705;624;7;1618.3600068314247;1619.0775589876985;4
8694;17;12;24;1;0;3283;163;21;1628.9805905851333;1632.275747135324;4
8805;17;12;25;1;0;2151;191;2;1645.1529074587213;1647.3150702806895;4
9007;10;5;10;1;0;5279;62;8;1682.676369023993;1690.3505224494934;4
9234;9;4;8;1;0;3525;672;27;1717.7210219922297;1721.2582130782378;4
9274;11;6;13;1;2;7897;4187;18;1727.0817033297762;1734.9902399391833;4
9489;5;0;0;1;3;1745;6;263;1763.6500259880993;1765.4062242677562;4
